Game,Move No,Player,Move,chess.com Classification,Played Move Classification,Played Move Standing,Played Move Evaluation,Evaluation (Before Move),Win %,Legal Moves (At Move),Game Phase,Material Advantage,Line 1 Eval,Win % (Player),Win % (Player)_scaled,Move Quality (Delta)
8,36,White,g3,mistake,blunder,6,-20.0,-8.88,0.0,6,Middlegame,-11,-9.15,0.0,0.0,-11.12
8,36,Black,Bd4,miss,best,1,-16.0,-20.0,0.0,34,Middlegame,-11,#-1,100.0,1.0,4.0
9,1,White,e4,book,best,1,0.43,0.47,54.5,20,Opening,0,0.43,54.5,0.545,-0.04
9,1,Black,d6,book,good,6,0.53,0.45,56.2,20,Opening,0,0.36,43.8,0.43799999999999994,0.08
9,2,White,Bc4,book,good,11,0.1,0.62,51.0,30,Opening,0,0.52,51.0,0.51,-0.52
9,2,Black,Nf6,book,best,1,0.0,0.1,50.5,27,Opening,0,0,49.5,0.495,-0.1
9,3,White,Nf3,inaccuracy,mistake,11,-1.04,0.05,39.6,34,Opening,0,0.11,39.6,0.396,-1.09
9,3,Black,Nxe4,best,great,1,-1.0,-1.04,38.2,30,Opening,0,-1,61.8,0.618,0.04
9,4,White,O-O,good,excellent,2,-1.1,-1.18,39.1,33,Opening,-1,-1.09,39.1,0.391,0.08
9,4,Black,Bg4,mistake,mistake,11,0.95,-1.09,59.5,33,Opening,-1,-1.16,40.5,0.405,2.04
9,5,White,Bxf7+,mistake,blunder,11,-2.85,0.95,21.5,29,Opening,-1,1.02,21.5,0.215,-3.8
9,5,Black,Kxf7,best,best,1,-2.99,-2.85,21.4,2,Opening,0,-2.99,78.6,0.7859999999999999,-0.14
9,6,White,Ng5+,excellent,best,1,-3.01,-2.86,21.6,22,Opening,-3,-2.9,21.6,0.21600000000000003,-0.15
9,6,Black,Nxg5,best,best,1,-2.99,-2.84,20.6,5,Opening,-3,-2.99,79.4,0.794,-0.15
9,7,White,Qxg4,best,best,1,-2.98,-2.94,21.5,21,Opening,-6,-2.98,21.5,0.215,-0.04
9,7,Black,e5,blunder,blunder,3,0.12,-2.85,49.9,27,Middlegame,-3,-2.85,50.1,0.501,2.97
9,8,White,Qf5+,miss,blunder,3,-2.26,-0.01,31.8,36,Middlegame,-3,0.14,31.8,0.318,-2.25
9,8,Black,Kg8,excellent,good,3,-1.88,-1.82,25.0,4,Middlegame,-3,-1.92,75.0,0.75,-0.06
9,9,White,d3,mistake,inaccuracy,3,-3.36,-2.5,17.6,35,Middlegame,-3,-1.77,17.6,0.17600000000000002,-0.86
9,9,Black,Qf6,blunder,blunder,11,1.16,-3.24,61.6,25,Middlegame,-3,-3.39,38.4,0.384,4.4
9,10,White,Qxg5,inaccuracy,mistake,2,0.12,1.16,49.9,36,Middlegame,-3,1.17,49.9,0.499,-1.04
9,10,Black,Qxg5,best,best,1,0.07,-0.01,50.6,27,Middlegame,0,0.07,49.4,0.494,0.08
9,11,White,Bxg5,best,best,1,-0.01,0.06,50.7,23,Middlegame,-9,-0.01,50.7,0.507,-0.07
9,11,Black,Nd7,excellent,excellent,3,0.1,0.07,51.1,16,Middlegame,0,0.04,48.9,0.489,0.03
9,12,White,Nc3,excellent,excellent,5,0.08,0.11,49.8,29,Middlegame,0,0.13,49.8,0.498,-0.03
9,12,Black,c6,best,best,1,-0.05,-0.02,50.0,21,Middlegame,0,-0.05,50.0,0.5,-0.03
9,13,White,f4,mistake,mistake,11,-1.23,0.0,37.7,36,Middlegame,0,0.1,37.7,0.377,-1.23
9,13,Black,Re8,miss,mistake,3,0.16,-1.23,52.0,21,Middlegame,0,-1.24,48.0,0.48,1.39
9,14,White,fxe5,excellent,excellent,2,0.02,0.2,51.6,35,Middlegame,0,0.2,51.6,0.516,-0.18
9,14,Black,Rxe5,best,best,1,0.12,0.16,51.3,23,Middlegame,1,0.12,48.7,0.48700000000000004,-0.04
9,15,White,Bf4,best,best,1,0.08,0.13,51.8,42,Middlegame,0,0.08,51.8,0.518,-0.05
9,15,Black,Rf5,good,good,3,0.42,0.18,54.8,30,Middlegame,0,0.13,45.2,0.452,0.24
9,16,White,Ne4,good,inaccuracy,11,0.06,0.48,50.6,36,Middlegame,0,0.44,50.6,0.506,-0.42
9,16,Black,d5,best,best,1,0.06,0.06,51.8,27,Middlegame,0,0.06,48.2,0.48200000000000004,0.0
9,17,White,Nd6,blunder,blunder,6,-3.1,0.18,20.4,41,Middlegame,0,0.02,20.4,0.204,-3.28
9,17,Black,Bxd6,miss,blunder,2,1.32,-2.96,64.7,23,Middlegame,0,-2.86,35.3,0.353,4.28
9,18,White,Bxd6,best,great,1,1.23,1.47,63.0,31,Middlegame,-3,1.23,63.0,0.63,-0.24
9,18,Black,Rxf1+,best,best,1,1.39,1.3,63.7,27,Middlegame,0,1.32,36.3,0.363,0.09
9,19,White,Rxf1,best,best,1,1.34,1.37,64.1,2,Middlegame,-5,1.34,64.1,0.6409999999999999,-0.03
9,19,Black,Nf6,inaccuracy,inaccuracy,3,2.22,1.41,71.5,16,Middlegame,0,1.45,28.5,0.285,0.81
9,20,White,g4,miss,mistake,2,0.8,2.15,59.9,33,Middlegame,0,2.1,59.9,0.599,-1.35
9,20,Black,h6,great,best,1,1.15,0.99,58.8,16,Middlegame,0,1.15,41.2,0.41200000000000003,0.16
9,21,White,h3,inaccuracy,inaccuracy,3,0.17,0.88,51.9,33,Middlegame,0,1.04,51.9,0.519,-0.71
9,21,Black,Kh7,excellent,excellent,2,0.32,0.19,52.6,18,Middlegame,0,0.12,47.4,0.474,0.13
9,22,White,Rf4,excellent,good,8,0.07,0.26,52.0,34,Middlegame,0,0.27,52.0,0.52,-0.19
9,22,Black,Kg6,best,best,1,0.06,0.2,51.9,24,Middlegame,0,0.06,48.1,0.48100000000000004,-0.14
9,23,White,h4,excellent,best,1,0.15,0.19,52.5,32,Middlegame,0,0.18,52.5,0.525,-0.04
9,23,Black,h5,best,best,2,0.2,0.25,52.0,26,Middlegame,0,0.15,48.0,0.48,-0.05
9,24,White,g5,good,inaccuracy,4,-0.47,0.2,43.1,32,Middlegame,0,0.23,43.1,0.431,-0.67
9,24,Black,Ng4,best,great,1,-0.62,-0.69,45.4,25,Middlegame,0,-0.62,54.6,0.546,0.07
9,25,White,Ra4,good,best,1,-0.9,-0.46,41.1,31,Middlegame,0,-0.8,41.1,0.41100000000000003,-0.44
9,25,Black,a6,excellent,best,1,-0.67,-0.89,41.9,27,Middlegame,0,-0.67,58.1,0.581,0.22
9,26,White,Bf4,mistake,mistake,7,-1.79,-0.81,31.5,29,Middlegame,0,-0.77,31.5,0.315,-0.98
9,26,Black,Re8,best,excellent,2,-1.77,-1.85,31.4,25,Middlegame,0,-1.78,68.6,0.6859999999999999,0.08
9,27,White,Kf1,good,good,2,-2.4,-1.86,29.3,25,Middlegame,0,-1.96,29.3,0.293,-0.54
9,27,Black,Ne3+,mistake,blunder,11,0.0,-2.07,50.0,30,Middlegame,0,-2.26,50.0,0.5,2.07
9,28,White,Bxe3,great,great,1,0.0,0.0,50.0,5,Middlegame,0,0,50.0,0.5,0.0
9,28,Black,Rxe3,best,best,1,0.0,0.0,49.7,22,Middlegame,3,0,50.3,0.503,0.0
9,29,White,Kf2,best,best,1,0.0,-0.03,50.0,18,Middlegame,0,0,50.0,0.5,0.03
9,29,Black,Re7,best,excellent,4,0.0,0.0,49.8,22,Middlegame,0,0,50.2,0.502,0.0
9,30,White,Kg3,mistake,mistake,11,-1.62,-0.02,33.8,20,Middlegame,0,-0.04,33.8,0.33799999999999997,-1.6
9,30,Black,Kf5,miss,mistake,11,0.0,-1.62,50.0,21,Middlegame,0,-1.68,50.0,0.5,1.62
9,31,White,Rf4+,best,best,1,0.0,0.0,49.9,21,Middlegame,0,0,49.9,0.499,0.0
9,31,Black,Kg6,best,best,1,-0.03,-0.01,50.0,4,Middlegame,0,-0.03,50.0,0.5,-0.02
9,32,White,Rf2,inaccuracy,inaccuracy,8,-0.91,0.0,41.1,26,Middlegame,0,0,41.1,0.41100000000000003,-0.91
9,32,Black,Rf7,inaccuracy,inaccuracy,11,0.0,-0.89,50.0,18,Middlegame,0,-0.81,50.0,0.5,0.89
9,33,White,Rxf7,best,best,1,0.04,0.0,50.0,21,Middlegame,0,0.04,50.0,0.5,0.04
9,33,Black,Kxf7,best,best,1,0.0,0.0,50.0,9,Middlegame,5,0,50.0,0.5,0.0
9,34,White,Kf4,best,best,1,0.0,0.0,50.0,15,Middlegame,0,0,50.0,0.5,0.0
9,34,Black,Ke6,great,best,1,0.0,0.0,50.0,13,Middlegame,0,0,50.0,0.5,0.0
9,35,White,d4,best,best,4,0.0,0.0,50.0,13,Middlegame,0,0,50.0,0.5,0.0
9,35,Black,g6,best,best,3,0.0,0.0,50.0,10,Middlegame,0,0,50.0,0.5,0.0
9,36,White,c3,best,best,8,0.0,0.0,50.0,11,Middlegame,0,0,50.0,0.5,0.0
9,36,Black,b6,best,best,3,0.0,0.0,50.0,9,Middlegame,0,0,50.0,0.5,0.0
9,37,White,b3,best,best,3,0.0,0.0,50.0,10,Middlegame,0,0,50.0,0.5,0.0
9,37,Black,a5,best,best,1,0.0,0.0,50.0,8,Middlegame,0,0,50.0,0.5,0.0
9,38,White,a4,best,best,5,0.0,0.0,50.0,9,Middlegame,0,0,50.0,0.5,0.0
9,38,Black,b5,best,best,1,0.0,0.0,50.0,7,Middlegame,0,0,50.0,0.5,0.0
9,39,White,axb5,mistake,blunder,4,-6.58,0.0,7.1,8,Middlegame,0,0,7.1,0.071,-6.58
9,39,Black,cxb5,best,best,1,-5.01,-5.18,6.1,8,Middlegame,1,-5.01,93.9,0.9390000000000001,0.17
9,40,White,Kg3,inaccuracy,blunder,2,-9.67,-5.57,2.2,7,Endgame,0,-5.95,2.2,0.022000000000000002,-4.1
9,40,Black,Kf5,excellent,good,3,-8.22,-7.13,0.0,9,Endgame,0,-8.22,100.0,1.0,-1.09
9,41,White,Kh3,good,good,4,-10.8,-8.19,0.5,7,Endgame,0,-10.37,0.5,0.005,-2.61
9,41,Black,a4,excellent,inaccuracy,4,-9.83,-7.78,0.0,7,Endgame,0,-10.49,100.0,1.0,-2.05
9,42,White,bxa4,best,best,1,-10.63,-8.09,0.8,6,Endgame,0,-10.18,0.8,0.008,-2.54
9,42,Black,bxa4,best,best,1,-6.87,-7.68,0.0,7,Endgame,1,-6.87,100.0,1.0,0.81
10,1,White,d3,book,inaccuracy,10,-0.06,0.47,48.4,20,Opening,0,0.43,48.4,0.484,-0.53
10,1,Black,c5,book,excellent,4,0.07,-0.16,49.6,20,Opening,0,-0.09,50.4,0.504,0.23
10,2,White,c3,good,good,6,-0.25,-0.04,47.2,27,Opening,0,0.01,47.2,0.47200000000000003,-0.21
10,2,Black,d6,good,good,10,0.25,-0.28,51.8,22,Opening,0,-0.18,48.2,0.48200000000000004,0.53
10,3,White,Qc2,inaccuracy,inaccuracy,11,-0.45,0.18,45.5,28,Opening,0,0.27,45.5,0.455,-0.63
10,3,Black,g6,excellent,good,6,-0.25,-0.45,48.8,29,Opening,0,-0.38,51.2,0.512,0.2
10,4,White,e4,excellent,excellent,5,-0.18,-0.12,47.3,29,Opening,0,-0.18,47.3,0.473,-0.06
10,4,Black,Bg7,best,best,1,-0.22,-0.27,47.5,30,Opening,0,-0.22,52.5,0.525,0.05
10,5,White,Nf3,best,best,1,-0.29,-0.25,47.7,32,Opening,0,-0.27,47.7,0.47700000000000004,-0.04
10,5,Black,Nc6,good,excellent,2,-0.14,-0.23,48.5,35,Opening,0,-0.27,51.5,0.515,0.09
10,6,White,Be2,good,good,5,-0.36,-0.15,48.2,34,Opening,0,-0.04,48.2,0.48200000000000004,-0.21
10,6,Black,Nf6,excellent,best,1,-0.24,-0.18,48.5,38,Opening,0,-0.41,51.5,0.515,-0.06
10,7,White,Be3,good,excellent,3,-0.35,-0.15,46.2,36,Opening,0,-0.34,46.2,0.462,-0.2
10,7,Black,O-O,excellent,excellent,2,-0.36,-0.38,46.9,39,Opening,0,-0.42,53.1,0.531,0.02
10,8,White,h3,excellent,excellent,3,-0.44,-0.31,45.7,39,Opening,0,-0.36,45.7,0.457,-0.13
10,8,Black,a6,good,good,5,0.07,-0.43,50.3,37,Opening,0,-0.4,49.7,0.49700000000000005,0.5
10,9,White,Nbd2,good,good,4,-0.2,0.03,48.6,40,Opening,0,-0.05,48.6,0.486,-0.23
10,9,Black,b5,good,inaccuracy,9,0.36,-0.14,54.1,38,Opening,0,-0.2,45.9,0.45899999999999996,0.5
10,10,White,O-O,excellent,good,3,0.05,0.41,51.5,42,Opening,0,0.29,51.5,0.515,-0.36
10,10,Black,b4,inaccuracy,inaccuracy,11,0.96,0.15,59.6,38,Opening,0,0.05,40.4,0.40399999999999997,0.81
10,11,White,a3,inaccuracy,good,2,0.57,0.96,55.4,40,Opening,0,0.92,55.4,0.5539999999999999,-0.39
10,11,Black,a5,inaccuracy,good,5,1.0,0.54,60.3,39,Opening,0,0.52,39.7,0.397,0.46
10,12,White,cxb4,inaccuracy,mistake,11,-0.04,1.03,49.6,41,Opening,0,1,49.6,0.496,-1.07
10,12,Black,axb4,best,best,1,-0.02,-0.04,48.4,39,Opening,1,-0.02,51.6,0.516,0.02
10,13,White,a4,mistake,mistake,11,-1.14,-0.16,38.6,42,Opening,0,-0.09,38.6,0.386,-0.98
10,13,Black,Ba6,best,best,1,-1.17,-1.14,38.9,40,Opening,0,-1.17,61.1,0.611,-0.03
10,14,White,Ra2,inaccuracy,good,11,-1.38,-1.11,36.2,41,Opening,0,-1.09,36.2,0.36200000000000004,-0.27
10,14,Black,Rb8,inaccuracy,excellent,8,-1.29,-1.38,36.1,38,Opening,0,-1.37,63.9,0.639,0.09
10,15,White,b3,inaccuracy,good,5,-1.56,-1.39,33.4,38,Opening,0,-1.3,33.4,0.33399999999999996,-0.17
10,15,Black,Nd7,inaccuracy,good,9,-1.16,-1.66,38.7,37,Opening,0,-1.58,61.3,0.613,0.5
10,16,White,Nc4,best,best,1,-1.13,-1.13,37.4,37,Opening,0,-1.13,37.4,0.374,0.0
10,16,Black,Bxc4,inaccuracy,inaccuracy,11,-0.5,-1.26,45.0,39,Opening,0,-1.25,55.0,0.55,0.76
10,17,White,dxc4,best,best,1,-0.43,-0.5,45.6,40,Opening,-3,-0.43,45.6,0.456,0.07
10,17,Black,Rc8,excellent,good,10,-0.29,-0.44,47.1,35,Opening,0,-0.58,52.9,0.529,0.15
10,18,White,Rd1,good,good,8,-0.5,-0.29,45.0,38,Opening,0,-0.36,45.0,0.45,-0.21
10,18,Black,Na5,good,good,11,-0.1,-0.5,49.0,34,Opening,0,-0.47,51.0,0.51,0.4
10,19,White,Bf4,good,good,11,-0.54,-0.1,44.6,42,Opening,0,-0.07,44.6,0.446,-0.44
10,19,Black,Kh8,inaccuracy,inaccuracy,4,0.23,-0.54,52.3,33,Opening,0,-0.56,47.7,0.47700000000000004,0.77
10,20,White,Ng5,inaccuracy,inaccuracy,11,-0.52,0.23,44.8,44,Opening,0,0.09,44.8,0.44799999999999995,-0.75
10,20,Black,Ne5,excellent,excellent,4,-0.44,-0.52,44.7,32,Opening,0,-0.54,55.3,0.5529999999999999,0.08
10,21,White,Bxe5,good,good,11,-0.9,-0.53,41.0,41,Opening,0,-0.45,41.0,0.41,-0.37
10,21,Black,Bxe5,best,best,1,-0.91,-0.9,41.9,24,Middlegame,3,-0.91,58.1,0.581,-0.01
10,22,White,g3,excellent,best,1,-0.98,-0.81,41.9,35,Middlegame,0,-0.9,41.9,0.419,-0.17
10,22,Black,Bd4,excellent,excellent,6,-0.79,-0.81,42.0,30,Middlegame,0,-0.9,58.0,0.58,0.02
10,23,White,Kg2,excellent,best,1,-0.86,-0.8,42.2,33,Middlegame,0,-0.71,42.2,0.42200000000000004,-0.06
10,23,Black,h6,excellent,inaccuracy,10,-0.57,-0.78,46.6,31,Middlegame,0,-0.89,53.4,0.534,0.21
10,24,White,Nf3,best,best,1,-0.38,-0.34,45.4,38,Middlegame,0,-0.38,45.4,0.45399999999999996,-0.04
10,24,Black,Bg7,inaccuracy,mistake,5,0.62,-0.46,55.0,32,Middlegame,0,-0.48,45.0,0.45,1.08
10,25,White,e5,best,great,1,0.53,0.5,56.4,38,Middlegame,0,0.53,56.4,0.564,0.03
10,25,Black,Qc7,inaccuracy,excellent,4,0.63,0.64,55.8,25,Middlegame,0,0.53,44.2,0.442,-0.01
10,26,White,e6,mistake,excellent,2,0.75,0.58,55.5,41,Middlegame,0,0.75,55.5,0.555,0.17
10,26,Black,f5,best,best,1,0.8,0.55,54.9,32,Middlegame,0,0.8,45.1,0.451,0.25
10,27,White,Nh4,best,best,1,0.48,0.49,55.9,39,Middlegame,0,0.48,55.9,0.5589999999999999,-0.01
10,27,Black,Kh7,mistake,mistake,3,2.08,0.59,68.6,32,Middlegame,0,0.58,31.400000000000006,0.31400000000000006,1.49
10,28,White,g4,best,best,1,1.85,1.86,70.5,39,Middlegame,0,1.85,70.5,0.705,-0.01
10,28,Black,fxg4,mistake,blunder,11,5.75,2.05,94.4,35,Middlegame,0,2.02,5.599999999999994,0.055999999999999946,3.7
10,29,White,Nxg6,miss,blunder,2,2.55,5.75,74.6,39,Middlegame,-1,5.71,74.6,0.746,-3.2
10,29,Black,Qc6+,mistake,blunder,7,5.37,2.46,92.7,37,Middlegame,0,2.53,7.299999999999997,0.07299999999999997,2.91
10,30,White,f3,inaccuracy,mistake,3,3.03,5.06,85.9,8,Middlegame,0,4.88,85.9,0.8590000000000001,-2.03
10,30,Black,gxf3+,best,great,1,3.52,3.59,77.8,42,Middlegame,0,3.52,22.200000000000003,0.22200000000000003,-0.07
10,31,White,Kh2,inaccuracy,mistake,4,1.69,2.78,77.3,39,Middlegame,-1,3.16,77.3,0.773,-1.09
